lemma,translation,iew_reference,author,category,innovation,pie_stem,branch,language_form_and_translation,notes
*h₁eu̯H-{1},"‘helfen, fördern’",IEW 77-8,M. K.,i-reduplicated athematic present,0,?*h₁i-h₁éu̯H/h₁uH-,Italic,"[lat. iuuō, -āre ‘unterstützen, helfen’{4}","notes: {1} Das Heth. schließt *h₂ und *h₃ aus; davon zu trennen *h₂eu̯- ‘genießen’, s.d. – {4} Vgl. MEISER, Habil. §26366 mit Lit.; alt auch einfach thematisch iuue- < *ii̯eu̯a-, ā-Flexion von einem (neugebildeten?) Iterativum nach RIX, GS SCHINDLER 520."
*h₁eu̯H-{1},"‘helfen, fördern’",IEW 77-8,M. K.,full-grade e-present,0,*h₁éu̯H-e-,Indic,"ved. ávati ‘hilft, fördert’","notes: {1} Das Heth. schließt *h₂ und *h₃ aus; davon zu trennen *h₂eu̯- ‘genießen’, s.d."
*h₁eu̯H-{1},"‘helfen, fördern’",IEW 77-8,M. K.,full-grade e-present,0,*h₁éu̯H-e-,Iranian,"aav. auuāmi ‘helfe, fördere’","notes: {1} Das Heth. schließt *h₂ und *h₃ aus; davon zu trennen *h₂eu̯- ‘genießen’, s.d."
*h₁eu̯H-{1},"‘helfen, fördern’",IEW 77-8,M. K.,full-grade e-present,0,*h₁éu̯H-e-,Celtic,"air. -oí, -oat ‘beschützen’{5}","notes: {1} Das Heth. schließt *h₂ und *h₃ aus; davon zu trennen *h₂eu̯- ‘genießen’, s.d. – {5} < *ou̯e- (oder *au̯e-), vgl. mkymr. ry-m-aw ‘grant me!’, ad-aw- ‘versprechen’."
*h₁eu̯H-{1},"‘helfen, fördern’",IEW 77-8,M. K.,perfect,0,?*h₁e-h₁óu̯H/h₁uH-,Indic,ved. ā́va ‘hat geholfen’{6},"notes: {1} Das Heth. schließt *h₂ und *h₃ aus; davon zu trennen *h₂eu̯- ‘genießen’, s.d. – {6} Vgl. KÜMMEL, Perfekt 109-10."
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,root,0,*h₁eu̯k-,PIE,"PIE *h₁eu̯k- ‘sich gewöhnen (an), lernen’",
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,root aorist,0,*h₁éu̯k-/h₁uk-,Armenian,arm. owsaw ‘lernte’{1},notes: {1} Vgl. KLINGENSCHMITT 270.
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,nasal-infix present,0,*h₁u-né/n-k-{2},Armenian,[arm. owsanim ‘lerne’{3},notes: {2} Auch vorausgesetzt von vorurgerm. *-unk-tó- in got. bi-ūhts ‘gewohnt’; zum Ansatz s. KLINGENSCHMITT 186. – {3} Oder Neubildung zum Aorist.
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,nasal-infix present,0,*h₁u-né/n-k-{2},Celtic,?[air. to-ucci ‘versteht’{4},"notes: {2} Auch vorausgesetzt von vorurgerm. *-unk-tó- in got. bi-ūhts ‘gewohnt’; zum Ansatz s. KLINGENSCHMITT 186. – {4} Wenn nicht (wie ucc- sonst) zu urkelt. *onki- ‘tragen, bringen’ von *h₂nek̑- (s.d.); vgl. KLINGENSCHMITT 18631; MCCONE, GS SCHINDLER 355-60."
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,nasal-infix present,0,*h₁u-né/n-k-{2},Baltic,"[lit. jùnkstu, (jùnkti) ‘sich gewöhnen’{5}","notes: {2} Auch vorausgesetzt von vorurgerm. *-unk-tó- in got. bi-ūhts ‘gewohnt’; zum Ansatz s. KLINGENSCHMITT 186. – {5} Zum sta-Präs. erweitert; j übertragen von der R(e) *i̯au̯k- < *(h₁)eu̯k-, s. KLINGENSCHMITT 18630; Akut suffixbedingt, vgl. KLINGENSCHMITT 18629."
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,zero-grade i̯é-present,0,?*h₁uk-i̯é-,Indic,ved. ucyasi ‘bist gewohnt’{6},"notes: {6} Kann Neubildung mit dem produktiven iir. Fientivsuffix *-i̯a- sein, scheint nachr̥gvedisch das präsentische Perfekt zu ersetzen, s. KÜMMEL, Perfekt 129; jav. aoš́ete ‘spricht’ gehört aus semantischen Gründen wohl als iran. *ā-uc-i̯a- zu *u̯ekʷ- (gegen KELLENS, Verbe 124)."
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,zero-grade i̯é-present,0,?*h₁uk-i̯é-,Slavic,[aruss. vyče- ‘lernen’{7},"notes: {7} Meist (schon aksl.) durch ne-Präsens vyknǫ ‘lerne’ ersetzt, vgl. TEDESCO, Language 24 (1964) 379-80; das sekundäre *ū spricht für Neubildung."
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,perfect,0,*h₁e-h₁óu̯k/h₁uk-,Indic,"ved. uvóca, Ptz. okivā́mँs- ‘gewohnt sein’{8}","notes: {8} okiv° wohl für *okv°, s. TICHY, MSS 45 (1985) 24328, mit ok- < *h₁e-h₁uk-; die übrigen Formen mit erneuerter Reduplikation uvoc-/ūc- < *Hu-Hau̯k-/Hu-Huk-; vgl. KÜMMEL, Perfekt 128-9."
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,éi̯e-causative–iterative,0,*h₁ou̯k-éi̯e-,Iranian,khot. (+) ny-ūj- ‘lehren’{9},notes: {9} Vgl. KLINGENSCHMITT 18630.
*h₁eu̯k-,"‘sich gewöhnen (an), lernen’",IEW 347,M. K.,éi̯e-causative–iterative,0,*h₁ou̯k-éi̯e-,Slavic,"aksl. (+) učǫ, učiti ‘lehren’",
*h₁eu̯s-,"‘verbrennen, sengen’",IEW 347-8,M. K.,root,0,*h₁eu̯s-,PIE,"PIE *h₁eu̯s- ‘verbrennen, sengen’",
*h₁eu̯s-,"‘verbrennen, sengen’",IEW 347-8,M. K.,full-grade e-present,0,*h₁éu̯s-e-,Indic,ved. óṣati ‘verbrennt etw.’{1},"notes: {1} Dazu sekundärer iṣ-Aorist 2d Inj. (MS) úd oṣiṣṭam, vgl. NARTEN 92."
*h₁eu̯s-,"‘verbrennen, sengen’",IEW 347-8,M. K.,full-grade e-present,0,*h₁éu̯s-e-,Greek,gr. εὕω ‘senge (ab)’{2},notes: {2} Mit äolischer Lautung heu̯u̯° < *eu̯h°.
*h₁eu̯s-,"‘verbrennen, sengen’",IEW 347-8,M. K.,full-grade e-present,0,*h₁éu̯s-e-,Italic,"lat. ūrō, -ere ‘brennen, versengen’",
*h₁eu̯s-,"‘verbrennen, sengen’",IEW 347-8,M. K.,sigmatic aorist,0,*h₁ḗu̯s/h₁éu̯s-s-,Greek,gr. εὗσα ‘sengte (ab)’{3},notes: {3} Neubildung zum Präs. möglich.
*h₁eu̯s-,"‘verbrennen, sengen’",IEW 347-8,M. K.,sigmatic aorist,0,*h₁ḗu̯s/h₁éu̯s-s-,Italic,"lat. ussī ‘brannte, versengte’{4}","notes: {4} Mit ŭss- statt †ūs- < *ou̯s- nach „Lit(t)era-Regel“, vgl. iuss- < alat. ious- (s. *Hi̯eu̯dʰ-)."
*h₁eu̯s-,"‘verbrennen, sengen’",IEW 347-8,M. K.,nā-present,1,–,Indic,ved. uṣṇánt- ‘verbrennend’{5},"notes: {5} Bei der Aniṭ-Wurzel sicher sekundär, vgl. GOTŌ 110; JOACHIM 50-2."
*h₁eu̯s-,"‘verbrennen, sengen’",IEW 347-8,M. K.,perfect,1,–,Indic,ved. (ŚB) úd uvoṣa ‘hat verbrannt’,
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",root,0,*h₁ger-{1},PIE,PIE *h₁ger-{1} ‘erwachen’,"notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",root aorist,0,*h₁gér-/h₁gr-,Greek,[gr. ἔγρετο ‘erwachte’,"notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",full-grade e-present,0,?*h₁gér-e-,Indic,ved. járase ‘erwachst’{2},"notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid. – {2} Vgl. GOTŌ 150-1 zur Abgrenzung gegenüber jára- ‘singen’; nach JAMISON 127 Neubildung, doch s. GOTŌ, IIJ 31 (1988) 311. Könnte auf den Konj. Wurzelaorist zurückgehen."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",éi̯e-causative–iterative,0,*h₁gor-éi̯e-,Indic,"[ved. jāráyanti- RV 1,124,10 ‘aufweckend’{3}","notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid. – {3} Dazu vielleicht auch Belege von jaráyanti- mit sekundärem ă, vgl. JAMISON 126-7; GOTŌ 151 mit Anm. 231. Mit j- nach Präs. jára-."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",éi̯e-causative–iterative,0,*h₁gor-éi̯e-,Iranian,jav. gāraiiemi ‘wecke’,"notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",perfect,0,*h₁ge-h₁gór/h₁gr-,Indic,"ved. jāgā́ra ‘ist wach (geblieben), wacht’{4}","notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid. – {4} Mit erhaltenem *jāg° < *h₁ge-h₁g°. Später auch zum Präsens umgebildet: Part. jā́grat- RV+ usw., s. KÜMMEL, Perfekt 191-4."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",perfect,0,*h₁ge-h₁gór/h₁gr-,Iranian,jav. jaɣāra ‘ist wach’{5},"notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid. – {5} Der Kurzvokal ă in der Reduplikationssilbe (gegenüber ved. ā) könnte auf regulärer Kürzung in drittletzter Silbe beruhen; ebenso beim Ptz. jaɣāuruuāh- (vom Stamm der 3s!), vgl. KÜMMEL, Perfekt 631-4."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",perfect,0,*h₁ge-h₁gór/h₁gr-,Greek,[gr. att. ἐγρήγορα ‘bin wach’{6},"notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid. – {6} Für *ἐγηγ° mit γρ nach dem Aor. ἐγρε-; bei Homer nur erweitert ἐγρηγορθ- mit θ wohl vom Ipv. *ἐγρήγορθι, vgl. RISCH 347."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",s-aorist,1,–,Greek,"gr. ἔγειρα ‘weckte, stachelte an’","notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",reduplicated aorist,1,–,Indic,ved. ájigar ‘hat geweckt’,"notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",R(e)-i̯e-present,1,–,Greek,"gr. ἐγείρω ‘wecke auf, stachle an’, ἐγείρομαι ‘wache auf’","notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",isk̑e-present,1,–,Iranian,"{7} jav. fraɣrisəmna- H. 1,13 ‘erwachend’","notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid. – {7} Ungewöhnlicher Stammbildungstyp; vgl. zu allen damit zusammenhängenden Problemen KLINGENSCHMITT 73-7 mit Anm. 16-8."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",isk̑e-present,1,–,Italic,"lat. ex-per-giscor, -ī ‘erwachen’{8}","notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid. – {8} Dissimiliert aus *-per-griske-."
*h₁ger-{1},‘erwachen’,IEW 390,"B. S., M. K.",isk̑e-present,1,–,Albanian,alb. ngrihet ‘erhebt sich’{9},"notes: {1} Im Iran. scheint daneben auch *h₁greH- bezeugt zu sein: jav. fra-ɣrātu- ‘Erwachen’ usw., s. KLINGENSCHMITT 7718; die im Alb. vorliegende Variante *h₁grei̯(H)- ist vielleicht sekundär durch Neuanalyse von *h₁grisk̑e- entstanden, s. ibid. – {9} Dazu neu fakt. Akt. *en-grei̯-e- in alb. ngrē ‘hebe auf, wecke auf’, s. KLINGENSCHMITT 7718; anders (zu lat. gradior) OREL 296 mit Lit."
?*h₁gʷʰel-{1},‘wünschen’,IEW 489,M. K.,root,0,?*h₁gʷʰel-{1},PIE,PIE ?*h₁gʷʰel-{1} ‘wünschen’,"notes: {1} Unsicher ist Zugehörigkeit von aksl. želěti ‘wünschen, begehren’, da dies vielleicht eher zu Wörtern für ‘Leid, Trauer, Schmerz’ gehört, die von *gʷel(H)- ‘stechen’ abgeleitet sind, vgl. VAILLANT III 372."
?*h₁gʷʰel-{1},‘wünschen’,IEW 489,M. K.,full-grade e-present,0,*h₁gʷʰél-e-,Greek,"gr. ἐθέλω ‘will, wünsche’{2}","notes: {1} Unsicher ist Zugehörigkeit von aksl. želěti ‘wünschen, begehren’, da dies vielleicht eher zu Wörtern für ‘Leid, Trauer, Schmerz’ gehört, die von *gʷel(H)- ‘stechen’ abgeleitet sind, vgl. VAILLANT III 372. – {2} Die übrigen Tempora basieren auf einem erweiterten Stamm ἐθελη-, der wegen R(e) nicht alt sein dürfte; die Form θέλω ohne ἐ ist sekundär, s. FRISK I 447-8 mit Lit."
*h₁lei̯g̑-,‘ins Zittern/Beben geraten’{1},IEW 667-8,M. K.,root,0,*h₁lei̯g̑-,PIE,PIE *h₁lei̯g̑- ‘ins Zittern/Beben geraten’{1},notes: {1} Das Perf. setzt eine Aoristwurzel dieser Bedeutung voraus.
*h₁lei̯g̑-,‘ins Zittern/Beben geraten’{1},IEW 667-8,M. K.,full-grade e-present,0,*h₁léi̯g̑-e-,Indic,"ved. rājate ‘zittert, bebt’{2}","notes: {1} Das Perf. setzt eine Aoristwurzel dieser Bedeutung voraus. – {2} Dazu fakt. Akt. rājati, vgl. GOTŌ 271-2."
*h₁lei̯g̑-,‘ins Zittern/Beben geraten’{1},IEW 667-8,M. K.,perfect,0,*h₁e-h₁lói̯g̑/h₁lig̑-,Iranian,khot. (+) rriys- ‘zittern’{3},notes: {1} Das Perf. setzt eine Aoristwurzel dieser Bedeutung voraus. – {3} Daneben redupl. *ra-riz- in np. larz- ‘zittern’?
*h₁lei̯g̑-,‘ins Zittern/Beben geraten’{1},IEW 667-8,M. K.,perfect,0,*h₁e-h₁lói̯g̑/h₁lig̑-,Greek,[gr. *ἐλέλικτο ‘war in Erschütterung’{4},"notes: {1} Das Perf. setzt eine Aoristwurzel dieser Bedeutung voraus. – {4} Vgl. TICHY, Onomatop. 235."
*h₁lei̯g̑-,‘ins Zittern/Beben geraten’{1},IEW 667-8,M. K.,éi̯e-causative–iterative,0,*h₁loi̯g̑-éi̯e-,Indic,ved. rejáyati ‘macht zittern’,notes: {1} Das Perf. setzt eine Aoristwurzel dieser Bedeutung voraus.
*h₁lei̯g̑-,‘ins Zittern/Beben geraten’{1},IEW 667-8,M. K.,i̯e-present,1,–,Greek,gr. ep. poet. ἐλελίζω ‘erschüttere’{5},"notes: {1} Das Perf. setzt eine Aoristwurzel dieser Bedeutung voraus. – {5} Mit Redupl. vom Perf., vgl. ibid."
*h₁lei̯g̑-,‘ins Zittern/Beben geraten’{1},IEW 667-8,M. K.,s-aorist,1,–,Greek,gr. ἐλέλιξα ‘erschütterte’,notes: {1} Das Perf. setzt eine Aoristwurzel dieser Bedeutung voraus.
*h₁leng/g̑ʰ-,‘eidlich versichern’{1},IEW 676,M. K.,root,0,*h₁leng/g̑ʰ-,PIE,PIE *h₁leng/g̑ʰ- ‘eidlich versichern’{1},"notes: {1} Zum Ansatz vgl. OETTINGER 138, 180-1; zur Bedeutung s. LÜHR, ZDA 109 (1980) 48-72."
*h₁leng/g̑ʰ-,‘eidlich versichern’{1},IEW 676,M. K.,acrodynamic root present,0,*h₁lḗngʰ/g̑ʰ-/h₁léngʰ/g̑ʰ-,Anatolian,"heth. likzi, linkanzi ‘schwören’{2}","notes: {1} Zum Ansatz vgl. OETTINGER 138, 180-1; zur Bedeutung s. LÜHR, ZDA 109 (1980) 48-72. – {2} Vgl. KLINGENSCHMITT bei LÜHR, l.c. 70141."
*h₁leng/g̑ʰ-,‘eidlich versichern’{1},IEW 676,M. K.,acrodynamic root present,0,*h₁lḗngʰ/g̑ʰ-/h₁léngʰ/g̑ʰ-,Greek,"[gr. ἐλέγχω ‘beschuldige, beschimpfe’{3}","notes: {1} Zum Ansatz vgl. OETTINGER 138, 180-1; zur Bedeutung s. LÜHR, ZDA 109 (1980) 48-72. – {3} Pejorative Bedeutungsverengung."
*h₁leng/g̑ʰ-,‘eidlich versichern’{1},IEW 676,M. K.,acrodynamic root present,0,*h₁lḗngʰ/g̑ʰ-/h₁léngʰ/g̑ʰ-,Tocharian,?toch.B k-lyeṅktär* ‘bestreitet’{4},"notes: {1} Zum Ansatz vgl. OETTINGER 138, 180-1; zur Bedeutung s. LÜHR, ZDA 109 (1980) 48-72. – {4} Geschrieben klyeñkträ, vgl. SCHMIDT 28, 175; *ēaus dem Aktiv ins Medium übertragen; nach KLINGENSCHMITTs Analyse (s.o. Anm. 2) ist k- ist das gleiche Präverb wie in toch.B k-lutk- ‘sich umdrehen’, k-lautk- ‘umkehren’ gegenüber A lutk-, lotk-; dazu Konj. I in Inf. klaṅktsi; Osttoch. Präs. VIII in Inf. kläṅkässi, Konj. VII in Opt. kläṅkñimäs."
*h₁leng/g̑ʰ-,‘eidlich versichern’{1},IEW 676,M. K.,s-aorist,1,–,Greek,gr. ἔλεγξα ‘beschuldigte’,"notes: {1} Zum Ansatz vgl. OETTINGER 138, 180-1; zur Bedeutung s. LÜHR, ZDA 109 (1980) 48-72."
*h₁lengʷʰ-{1},‘sich mühelos bewegen’,IEW 660-1,M. K.,root,0,*h₁lengʷʰ-{1},PIE,PIE *h₁lengʷʰ-{1} ‘sich mühelos bewegen’,"notes: {1} Vgl. gr. ἐλαφρός ‘leicht, schnell’ usw."
*h₁lengʷʰ-{1},‘sich mühelos bewegen’,IEW 660-1,M. K.,full-grade e-present,0,*h₁léngʷʰ-e-,Indic,"ved. rámँhate ‘eilt, läuft’{2}","notes: {1} Vgl. gr. ἐλαφρός ‘leicht, schnell’ usw. – {2} Dazu faktitives Akt. rámँhati ‘läßt eilen, läßt laufen’, vgl. GOTŌ 257."
*h₁lengʷʰ-{1},‘sich mühelos bewegen’,IEW 660-1,M. K.,full-grade e-present,0,*h₁léngʷʰ-e-,Iranian,jav. rəṇjaiti ‘macht flink’{3},"notes: {1} Vgl. gr. ἐλαφρός ‘leicht, schnell’ usw. – {3} Fakt. Akt. wie im Ved., s. ibid."
*h₁lengʷʰ-{1},‘sich mühelos bewegen’,IEW 660-1,M. K.,full-grade e-present,0,*h₁léngʷʰ-e-,Celtic,"air. -ling, -lengat ‘springen’","notes: {1} Vgl. gr. ἐλαφρός ‘leicht, schnell’ usw."
*h₁lengʷʰ-{1},‘sich mühelos bewegen’,IEW 660-1,M. K.,full-grade e-present,0,*h₁léngʷʰ-e-,Germanic,"ahd. gi-lingan ‘Erfolg haben, gelingen’{4}","notes: {1} Vgl. gr. ἐλαφρός ‘leicht, schnell’ usw. – {4} ← *‘vorankommen’."
*h₁lengʷʰ-{1},‘sich mühelos bewegen’,IEW 660-1,M. K.,perfect,0,?*h₁e-h₁lóngʷʰ/h₁ln̥gʷʰ-,Indic,[ved. Ptz. Med. rārahāṇá- ‘eilig’{5},"notes: {1} Vgl. gr. ἐλαφρός ‘leicht, schnell’ usw. – {5} Wenn wirklich alt, dann mit restituiertem Wurzelanlaut für †ārah- < *h₁eh₁ln̥gʷʰ-; vgl. KÜMMEL, Perfekt 411-2."
*h₁lengʷʰ-{1},‘sich mühelos bewegen’,IEW 660-1,M. K.,perfect,0,?*h₁e-h₁lóngʷʰ/h₁ln̥gʷʰ-,Germanic,[ahd. gi-lang ‘gelang’,"notes: {1} Vgl. gr. ἐλαφρός ‘leicht, schnell’ usw."
*h₁lengʷʰ-{1},‘sich mühelos bewegen’,IEW 660-1,M. K.,éi̯e-causative–iterative,0,*h₁longʷʰ-éi̯e-,Indic,"ved. ramँháyati ‘läßt eilen, läßt laufen’","notes: {1} Vgl. gr. ἐλαφρός ‘leicht, schnell’ usw."
*h₁lengʷʰ-{1},‘sich mühelos bewegen’,IEW 660-1,M. K.,éi̯e-causative–iterative,0,*h₁longʷʰ-éi̯e-,Iranian,jav. -rəṇjaiieiti ‘macht flink’,"notes: {1} Vgl. gr. ἐλαφρός ‘leicht, schnell’ usw."
*h₁leu̯dʰ-{1},"‘steigen, wachsen’{2}","IEW 306-7, 684-5",M. K.,root,0,*h₁leu̯dʰ-{1},PIE,"PIE *h₁leu̯dʰ-{1} ‘steigen, wachsen’{2}","notes: {1} Zum anlautenden Laryngal vgl. ved. vi-rúdh- ‘Pflanze’ usw., gr. ἐλευθ-, s. EWAia II 467-8. Nach SCHINDLER bei KRISCH 24-5 ist *h₁leu̯dʰ- neue Hochstufe zur R(z) *h₁ludʰ- < *h₁u̯l̥dʰ-, d.h. zur Wurzel *h₁u̯eldʰ- von iir. *u̯ardʰ ‘wachsen’ (s. *Hu̯eRdʰ-), wogegenKÜMMEL,Perfekt 435-6801, 472. – {2} Urspr. vom Wasser? Aus ‘steigen’ auch ‘gehen, kommen’; sonst müßten zwei homonyme Wurzeln angenommen werden, vgl. KÜMMEL, Perfekt 435-6. *h₁leu̯dʰ- ‘wachsen’ auch in gr. ἐλεύθερος ‘frei’ ← ‘rechtsmündig’ ← *‘erwachsen’ usw."
*h₁leu̯dʰ-{1},"‘steigen, wachsen’{2}","IEW 306-7, 684-5",M. K.,root aorist,0,*h₁léu̯dʰ-/h₁ludʰ-,Indic,"[ved. áruhat ‘ist gestiegen, gewachsen’{3}","notes: {1} Zum anlautenden Laryngal vgl. ved. vi-rúdh- ‘Pflanze’ usw., gr. ἐλευθ-, s. EWAia II 467-8. Nach SCHINDLER bei KRISCH 24-5 ist *h₁leu̯dʰ- neue Hochstufe zur R(z) *h₁ludʰ- < *h₁u̯l̥dʰ-, d.h. zur Wurzel *h₁u̯eldʰ- von iir. *u̯ardʰ ‘wachsen’ (s. *Hu̯eRdʰ-), wogegenKÜMMEL,Perfekt 435-6801, 472. – {2} Urspr. vom Wasser? Aus ‘steigen’ auch ‘gehen, kommen’; sonst müßten zwei homonyme Wurzeln angenommen werden, vgl. KÜMMEL, Perfekt 435-6. *h₁leu̯dʰ- ‘wachsen’ auch in gr. ἐλεύθερος ‘frei’ ← ‘rechtsmündig’ ← *‘erwachsen’ usw. – {3} Iir. früh thematisiert. Im Ved. ist (wohl auch wegen Homonymie mit rodh- ‘hemmen’, s. *leu̯dʰ-) früh h für dh eingetreten und wie etymolog. *g̑ʰ behandelt worden; dh viell. noch in Ptz. rudhánt- RV 1,179,4, wenn ‘gewachsen’ und nicht zu rodh- ‘hemmen’, vgl. GOTŌ 276. Das athem. Ptz. Med. rúhāṇa- RV 1,32,8 ‘steigend (?)’ steht unmittelbar nach śáyāna- und könnte eine Augenblicksbildung darstellen; zudem ist wahrscheinlich besser °r úhāna- Ptz. zu vah ‘fahren’ (s. *u̯eg̑ʰ-) zu lesen, vgl. OLDENBERG, Noten I 33 mit Lit."
